timestamp,icao24,callsign,latitude,longitude,altitude
2026-03-25 10:41:58.209537,7503be,,4.4494,100.3334,9403.08
2026-03-25 10:42:58.951156,750239,AXM6014 ,3.9881,100.8406,8496.3
2026-03-25 10:42:58.951156,750479,XAX346  ,3.626,101.4747,7277.1
2026-03-25 10:42:58.951156,7504fe,AXM94   ,3.5562,101.4885,6400.8
2026-03-25 10:43:59.677496,750239,AXM6014 ,3.9881,100.8406,8496.3
2026-03-25 10:43:59.677496,750479,XAX346  ,3.626,101.4747,7277.1
2026-03-25 10:43:59.677496,7503be,,3.68,100.5077,8854.44
2026-03-25 10:43:59.677496,7504fe,AXM94   ,3.6667,101.4618,6400.8
2026-03-25 10:45:00.602871,750479,XAX346  ,3.626,101.4747,7277.1
2026-03-25 10:45:00.602871,7503be,AXM6317 ,3.62,100.5215,8709.66
2026-03-25 10:45:00.602871,7504fe,AXM94   ,3.6956,101.4548,6400.8
2026-03-25 10:46:01.389432,750479,XAX346  ,3.626,101.4747,7277.1
2026-03-25 10:46:01.389432,7504fe,AXM94   ,3.6956,101.4548,6400.8
2026-03-25 10:47:02.179182,7503d6,MXD343  ,3.5155,101.263,10668
2026-03-25 10:47:02.179182,7504fe,AXM94   ,3.6956,101.4548,6400.8
2026-03-25 10:48:02.959364,8a07ad,AWQ220  ,3.5136,101.6073,11597.64
2026-03-25 10:48:02.959364,7504fe,AXM94   ,3.6956,101.4548,6400.8
2026-03-25 10:49:03.742590,8a07ad,AWQ220  ,3.6236,101.5123,11574.78
2026-03-25 10:49:03.742590,8964c2,ETD7LE  ,4.2701,100.5688,9547.86
2026-03-25 10:49:03.742590,7504fe,AXM94   ,3.6956,101.4548,6400.8
2026-03-25 10:50:04.498585,8a07ad,AWQ220  ,3.7113,101.4366,11582.4
2026-03-25 10:50:04.498585,8964c2,ETD7LE  ,4.2701,100.5688,9547.86
2026-03-25 10:50:04.498585,75056f,MXD205  ,3.5347,101.4632,5425.44
2026-03-25 10:51:05.221201,8a07ad,AWQ220  ,3.8128,101.3489,11338.56
2026-03-25 10:51:05.221201,8964c2,ETD7LE  ,4.2701,100.5688,9547.86
2026-03-25 10:51:05.221201,75056f,MXD205  ,3.581,101.4565,5494.02
2026-03-25 10:52:06.046253,8a07ad,AWQ220  ,3.877,101.2936,11071.86
2026-03-25 10:52:06.046253,8964c2,ETD7LE  ,4.2701,100.5688,9547.86
2026-03-25 10:52:06.046253,75056f,MXD205  ,3.581,101.4565,5494.02
2026-03-25 10:53:06.799473,8a07ad,AWQ220  ,3.877,101.2936,11071.86
2026-03-25 10:53:06.799473,8964c2,ETD7LE  ,4.2701,100.5688,9547.86
2026-03-25 10:53:06.799473,8013d6,AIC2115 ,3.6945,101.2215,10058.4
2026-03-25 10:53:06.799473,75056f,MXD205  ,3.581,101.4565,5494.02
2026-03-25 10:54:07.546741,8a07ad,AWQ220  ,3.877,101.2936,11071.86
2026-03-25 10:54:07.546741,8964c2,ETD7LE  ,4.2701,100.5688,9547.86
2026-03-25 10:54:07.546741,8013d6,AIC2115 ,3.5686,101.2194,10058.4
2026-03-25 10:54:07.546741,75056f,MXD205  ,3.581,101.4565,5494.02
2026-03-25 10:55:08.298058,8a07ad,AWQ220  ,3.877,101.2936,11071.86
2026-03-25 10:55:08.298058,75056f,MXD205  ,3.581,101.4565,5494.02
2026-03-25 10:56:09.130521,8a07ad,AWQ220  ,3.877,101.2936,11071.86
2026-03-25 10:56:09.130521,7501fa,,4.354,100.3678,11399.52
2026-03-25 10:56:09.130521,750400,MXD542  ,3.5225,101.5201,4876.8
2026-03-25 10:57:09.870433,8a07ad,AWQ220  ,3.877,101.2936,11071.86
2026-03-25 10:57:09.870433,7501fa,,4.349,100.3679,11353.8
2026-03-25 10:57:09.870433,750400,MXD542  ,3.5225,101.5201,4876.8
2026-03-25 10:58:10.604529,7501fa,,4.349,100.3679,11353.8
2026-03-25 10:58:10.604529,750400,MXD542  ,3.5225,101.5201,4876.8
2026-03-25 10:59:11.396733,8964c2,ETD7LE  ,3.5255,101.4897,6812.28
2026-03-25 10:59:11.396733,7501fa,,4.349,100.3679,11353.8
2026-03-25 10:59:11.396733,750400,MXD542  ,3.5225,101.5201,4876.8
2026-03-25 11:00:12.147913,7501fa,,4.349,100.3679,11353.8
2026-03-25 11:00:12.147913,750400,MXD542  ,3.5225,101.5201,4876.8
2026-03-25 11:00:12.147913,750474,,4.4643,100.3078,11277.6
2026-03-25 11:01:12.938040,7501fa,,4.349,100.3679,11353.8
2026-03-25 11:01:12.938040,750400,MXD542  ,3.5225,101.5201,4876.8
2026-03-25 11:01:12.938040,750474,,4.3813,100.3374,11216.64
2026-03-25 11:02:13.691450,70aa79,HIM891  ,3.5277,101.4968,4884.42
2026-03-25 11:02:13.691450,750400,MXD542  ,3.5225,101.5201,4876.8
2026-03-25 11:02:13.691450,750474,,4.3813,100.3374,11216.64
2026-03-25 11:03:14.481214,70aa79,HIM891  ,3.5277,101.4968,4884.42
2026-03-25 11:03:14.481214,750400,MXD542  ,3.5225,101.5201,4876.8
2026-03-25 11:03:14.481214,750474,,4.3813,100.3374,11216.64
2026-03-25 11:04:15.242300,7500e4,AXM6130 ,3.5585,101.0179,7315.2
2026-03-25 11:04:15.242300,70aa79,HIM891  ,3.5277,101.4968,4884.42
2026-03-25 11:04:15.242300,750474,,4.3813,100.3374,11216.64
2026-03-25 11:05:15.982070,80168c,IGO1037 ,3.9477,100.8573,7680.96
2026-03-25 11:05:15.982070,7500e4,AXM6130 ,3.635,100.9932,7315.2
2026-03-25 11:05:15.982070,70aa79,HIM891  ,3.5277,101.4968,4884.42
2026-03-25 11:05:15.982070,750474,,4.3813,100.3374,11216.64
2026-03-25 11:06:16.730579,80168c,IGO1037 ,3.9459,100.8809,7627.62
2026-03-25 11:06:16.730579,7500e4,AXM6130 ,3.7441,100.9492,7315.2
2026-03-25 11:06:16.730579,70aa79,HIM891  ,3.5277,101.4968,4884.42
2026-03-25 11:06:16.730579,750459,AXM6435 ,3.876,101.3247,7559.04
2026-03-25 11:06:16.730579,750474,AXM821  ,3.6906,100.5053,8610.6
2026-03-25 11:07:17.475057,80168c,IGO1037 ,3.9459,100.8809,7627.62
2026-03-25 11:07:17.475057,7500e4,AXM6130 ,3.8699,100.8933,7315.2
2026-03-25 11:07:17.475057,750459,AXM6435 ,3.876,101.3247,7559.04
2026-03-25 11:07:17.475057,750474,AXM821  ,3.619,100.5217,8191.5
2026-03-25 11:08:18.198923,80168c,IGO1037 ,3.9459,100.8809,7627.62
2026-03-25 11:08:18.198923,8963d6,,3.8166,100.2268,11277.6
2026-03-25 11:08:18.198923,7500e4,AXM6130 ,3.972,100.8478,7315.2
2026-03-25 11:08:18.198923,750459,AXM6435 ,3.876,101.3247,7559.04
2026-03-25 11:09:18.939945,80168c,IGO1037 ,3.9459,100.8809,7627.62
2026-03-25 11:09:18.939945,76b86c,TGW652  ,3.8823,101.7683,10972.8
2026-03-25 11:09:18.939945,8963d6,UAE398  ,3.7536,100.2911,11277.6
2026-03-25 11:09:18.939945,7500e4,AXM6130 ,3.9865,100.8413,7315.2
2026-03-25 11:09:18.939945,750459,AXM6435 ,3.5355,101.2645,6728.46
2026-03-25 11:10:19.678395,80168c,IGO1037 ,3.9459,100.8809,7627.62
2026-03-25 11:10:19.678395,76b86c,TGW652  ,3.9669,101.6743,10972.8
2026-03-25 11:10:19.678395,8963d6,UAE398  ,3.6311,100.416,11277.6
2026-03-25 11:10:19.678395,7500e4,AXM6130 ,3.9865,100.8413,7315.2
2026-03-25 11:11:20.468726,76b86c,TGW652  ,4.0672,101.6083,10972.8
2026-03-25 11:11:20.468726,8963d6,UAE398  ,3.5496,100.4991,11277.6
2026-03-25 11:11:20.468726,7500e4,AXM6130 ,3.9865,100.8413,7315.2
2026-03-25 11:12:21.223772,76b86c,TGW652  ,4.177,101.5388,10965.18
2026-03-25 11:12:21.223772,7500e4,AXM6130 ,3.9865,100.8413,7315.2
2026-03-25 11:12:21.223772,750573,MXD861  ,3.6267,101.763,8450.58
2026-03-25 11:13:22.023464,76b86c,TGW652  ,4.2881,101.4694,10972.8
2026-03-25 11:13:22.023464,7500e4,AXM6130 ,3.9865,100.8413,7315.2
2026-03-25 11:13:22.023464,750573,MXD861  ,3.5103,101.7228,7917.18
2026-03-25 11:14:22.798514,76b86c,TGW652  ,4.4053,101.3964,10972.8
2026-03-25 11:15:23.547105,76b86c,TGW652  ,4.4053,101.3964,10972.8
2026-03-25 11:16:24.300131,76b86c,TGW652  ,4.4053,101.3964,10972.8
2026-03-25 11:16:24.300131,75026b,XAX182  ,3.5137,100.8554,6964.68
2026-03-25 11:16:24.300131,7503ab,MAS1162 ,3.5415,101.0771,6096
2026-03-25 11:17:25.031515,76b86c,TGW652  ,4.4053,101.3964,10972.8
2026-03-25 11:17:25.031515,75026b,XAX182  ,3.6075,100.8239,7269.48
2026-03-25 11:17:25.031515,7503ab,MAS1162 ,3.592,101.0399,6096
2026-03-25 11:18:25.776024,76b86c,TGW652  ,4.4053,101.3964,10972.8
2026-03-25 11:18:25.776024,75026b,XAX182  ,3.6464,100.8109,7399.02
2026-03-25 11:18:25.776024,7503ab,MAS1162 ,3.592,101.0399,6096
2026-03-25 11:19:26.540489,76b86c,TGW652  ,4.4053,101.3964,10972.8
2026-03-25 11:19:26.540489,75026b,XAX182  ,3.6464,100.8109,7399.02
2026-03-25 11:19:26.540489,7503ab,MAS1162 ,3.592,101.0399,6096
2026-03-25 11:20:27.265789,750111,AXM1724 ,3.563,101.4028,10355.58
2026-03-25 11:20:27.265789,75026b,XAX182  ,3.9672,100.703,8282.94
2026-03-25 11:20:27.265789,750329,RMF182A ,3.5175,101.6336,3108.96
2026-03-25 11:20:27.265789,7503ab,MAS1162 ,3.8934,100.8819,6096
2026-03-25 11:21:28.013388,750111,AXM1724 ,3.6173,101.3234,10363.2
2026-03-25 11:21:28.013388,75026b,XAX182  ,4.0669,100.6695,8519.16
2026-03-25 11:21:28.013388,75027f,MAS1450 ,3.553,101.0686,7117.08
2026-03-25 11:21:28.013388,750329,RMF182A ,3.5175,101.6336,3108.96
2026-03-25 11:21:28.013388,7503ab,MAS1162 ,3.9687,100.8479,6096
2026-03-25 11:22:28.758327,750111,AXM1724 ,3.6806,101.2462,10363.2
2026-03-25 11:22:28.758327,75026b,XAX182  ,4.2202,100.617,8877.3
2026-03-25 11:22:28.758327,75027f,MAS1450 ,3.6177,101.0209,7475.22
2026-03-25 11:22:28.758327,750329,RMF182A ,3.5175,101.6336,3108.96
2026-03-25 11:22:28.758327,7503ab,MAS1162 ,3.9687,100.8479,6096
2026-03-25 11:23:29.544822,750111,AXM1724 ,3.7337,101.2015,10363.2
2026-03-25 11:23:29.544822,75026b,XAX182  ,4.3202,100.5411,9212.58
2026-03-25 11:23:29.544822,75027f,MAS1450 ,3.7588,100.9422,7917.18
2026-03-25 11:23:29.544822,7503ab,MAS1162 ,3.9687,100.8479,6096
2026-03-25 11:24:30.286834,750111,AXM1724 ,3.7337,101.2015,10363.2
2026-03-25 11:24:30.286834,75026b,XAX182  ,4.3202,100.5411,9212.58
2026-03-25 11:24:30.286834,75027f,MAS1450 ,3.8966,100.8812,7924.8
2026-03-25 11:24:30.286834,88084f,AIQ309  ,3.6002,101.0207,7856.22
2026-03-25 11:24:30.286834,7503ab,MAS1162 ,3.9687,100.8479,6096
2026-03-25 11:25:31.026463,750111,AXM1724 ,3.7337,101.2015,10363.2
2026-03-25 11:25:31.026463,75026b,XAX182  ,4.3202,100.5411,9212.58
2026-03-25 11:25:31.026463,75027f,MAS1450 ,3.9849,100.8416,7924.8
2026-03-25 11:25:31.026463,88084f,AIQ309  ,3.6948,100.9711,8221.98
2026-03-25 11:25:31.026463,7502b3,AXM1729 ,3.5631,101.337,9928.86
2026-03-25 11:25:31.026463,7503ab,MAS1162 ,3.9687,100.8479,6096
2026-03-25 11:26:31.766458,750111,AXM1724 ,3.7337,101.2015,10363.2
2026-03-25 11:26:31.766458,75026b,XAX182  ,4.3202,100.5411,9212.58
2026-03-25 11:26:31.766458,75027f,MAS1450 ,3.9849,100.8416,7924.8
2026-03-25 11:26:31.766458,88084f,AIQ309  ,3.8272,100.9121,8526.78
2026-03-25 11:27:32.576380,750111,AXM1724 ,4.0453,100.7534,9250.68
2026-03-25 11:27:32.576380,75026b,XAX182  ,4.3202,100.5411,9212.58
2026-03-25 11:27:32.576380,75027f,MAS1450 ,3.9849,100.8416,7924.8
2026-03-25 11:27:32.576380,88084f,AIQ309  ,3.9173,100.8719,8534.4
2026-03-25 11:28:33.335453,750111,AXM1724 ,4.0877,100.6359,8930.64
2026-03-25 11:28:33.335453,75026b,XAX182  ,4.3202,100.5411,9212.58
2026-03-25 11:28:33.335453,75027f,MAS1450 ,3.9849,100.8416,7924.8
2026-03-25 11:28:33.335453,88084f,AIQ309  ,4.0024,100.834,8534.4
2026-03-25 11:28:33.335453,75045a,AXM6423 ,3.9358,101.6332,9342.12
2026-03-25 11:28:33.335453,7504d0,AXM523  ,3.6484,101.7784,7322.82
2026-03-25 11:29:34.089768,750111,AXM1724 ,4.089,100.6322,8915.4
2026-03-25 11:29:34.089768,75027f,MAS1450 ,3.9849,100.8416,7924.8
2026-03-25 11:29:34.089768,88517a,THA417  ,3.6028,101.4804,6309.36
2026-03-25 11:29:34.089768,88084f,AIQ309  ,4.0024,100.834,8534.4
2026-03-25 11:29:34.089768,75045a,AXM6423 ,3.8502,101.7287,9631.68
2026-03-25 11:29:34.089768,7504d0,AXM523  ,3.562,101.7059,7322.82
2026-03-25 11:30:34.911094,750111,AXM1724 ,4.089,100.6322,8915.4
2026-03-25 11:30:34.911094,75027f,MAS1450 ,3.9849,100.8416,7924.8
2026-03-25 11:30:34.911094,88517a,THA417  ,3.5449,101.5808,5951.22
2026-03-25 11:30:34.911094,88084f,AIQ309  ,4.0024,100.834,8534.4
2026-03-25 11:31:35.660046,750111,AXM1724 ,4.089,100.6322,8915.4
2026-03-25 11:31:35.660046,88517a,THA417  ,3.5106,101.6409,5829.3
2026-03-25 11:31:35.660046,88084f,AIQ309  ,4.0024,100.834,8534.4
2026-03-25 11:32:36.387835,750111,AXM1724 ,4.089,100.6322,8915.4
2026-03-25 11:32:36.387835,88084f,AIQ309  ,4.0024,100.834,8534.4
2026-03-25 11:33:37.178718,750111,AXM1724 ,4.089,100.6322,8915.4
2026-03-25 11:36:39.514230,750582,MXD2107 ,3.6094,101.4669,7063.74
2026-03-25 11:37:40.277703,750582,MXD2107 ,3.5226,101.5367,6918.96
2026-03-25 11:38:41.014745,7501fd,AXM6416 ,3.5825,101.554,10126.98
2026-03-25 11:39:41.763949,76cc6b,SIA421  ,3.7085,100.4667,10668
2026-03-25 11:39:41.763949,7501fd,AXM6416 ,3.6744,101.4595,9974.58
2026-03-25 11:40:42.491829,76cc6b,SIA421  ,3.6256,100.5634,10668
2026-03-25 11:40:42.491829,7501fd,AXM6416 ,3.754,101.3794,9768.84
2026-03-25 11:41:43.233662,76cc6b,SIA421  ,3.5683,100.63,10660.38
2026-03-25 11:41:43.233662,7501fd,AXM6416 ,3.84,101.2926,9486.9
2026-03-25 11:41:43.233662,70e08d,KTC169  ,3.5322,101.7805,6758.94
2026-03-25 11:42:43.958235,7501fd,AXM6416 ,3.8643,101.2681,9410.7
2026-03-25 11:43:44.729858,7501fd,AXM6416 ,3.8643,101.2681,9410.7
2026-03-25 11:44:45.475774,76cd05,SIA504  ,3.6027,100.6702,11582.4
2026-03-25 11:44:45.475774,7501fd,AXM6416 ,3.8643,101.2681,9410.7
2026-03-25 11:44:45.475774,76b448,SIA740  ,3.6881,101.764,10972.8
2026-03-25 11:45:46.222054,76cd05,SIA504  ,3.6966,100.5509,11582.4
2026-03-25 11:45:46.222054,7501fd,AXM6416 ,3.8643,101.2681,9410.7
2026-03-25 11:45:46.222054,76b448,SIA740  ,3.7921,101.7043,10972.8
2026-03-25 11:46:47.010851,76cd05,SIA504  ,3.7764,100.4495,11582.4
2026-03-25 11:46:47.010851,7501fd,AXM6416 ,3.8643,101.2681,9410.7
2026-03-25 11:46:47.010851,76b448,SIA740  ,3.9032,101.6406,10972.8
2026-03-25 11:46:47.010851,7504fd,,3.6737,100.5826,8351.52
2026-03-25 11:47:47.752085,8007cd,IGO1028 ,3.5368,100.6302,10873.74
2026-03-25 11:47:47.752085,76cd05,SIA504  ,3.7764,100.4495,11582.4
2026-03-25 11:47:47.752085,76b448,SIA740  ,4.0084,101.5805,10972.8
2026-03-25 11:47:47.752085,7504fd,AXM6311 ,3.577,100.6562,8069.58
2026-03-25 11:47:47.752085,7504af,AXM861  ,3.723,100.4795,8953.5
2026-03-25 11:48:48.483088,8007cd,IGO1028 ,3.6373,100.5155,10972.8
2026-03-25 11:48:48.483088,76cd05,SIA504  ,3.7764,100.4495,11582.4
2026-03-25 11:48:48.483088,76b448,SIA740  ,4.1209,101.515,10972.8
2026-03-25 11:48:48.483088,7504fd,AXM6311 ,3.577,100.6562,8069.58
2026-03-25 11:48:48.483088,7504af,AXM861  ,3.6276,100.5093,8694.42
2026-03-25 11:49:49.249720,8007cd,IGO1028 ,3.7247,100.4156,10972.8
2026-03-25 11:49:49.249720,76cd05,SIA504  ,3.7764,100.4495,11582.4
2026-03-25 11:49:49.249720,76b448,SIA740  ,4.161,101.4902,10972.8
2026-03-25 11:49:49.249720,7504af,AXM861  ,3.5077,100.5466,8275.32
2026-03-25 11:50:50.004396,8007cd,IGO1028 ,3.8105,100.3176,10972.8
2026-03-25 11:50:50.004396,76cd05,SIA504  ,3.7764,100.4495,11582.4
2026-03-25 11:50:50.004396,76b448,SIA740  ,4.161,101.4902,10972.8
2026-03-25 11:51:50.809571,8007cd,IGO1028 ,3.8389,100.2852,10972.8
2026-03-25 11:51:50.809571,76cd05,SIA504  ,3.7764,100.4495,11582.4
2026-03-25 11:51:50.809571,76b448,SIA740  ,4.161,101.4902,10972.8
2026-03-25 11:52:51.568270,8007cd,IGO1028 ,3.8389,100.2852,10972.8
2026-03-25 11:52:51.568270,76b448,SIA740  ,4.161,101.4902,10972.8
2026-03-25 11:53:52.300594,8007cd,IGO1028 ,3.8389,100.2852,10972.8
2026-03-25 11:53:52.300594,76b448,SIA740  ,4.161,101.4902,10972.8
2026-03-25 11:54:53.030045,8007cd,IGO1028 ,3.8389,100.2852,10972.8
2026-03-25 11:55:53.754577,8007cd,IGO1028 ,3.8389,100.2852,10972.8
2026-03-25 11:55:53.754577,750467,AXM826  ,3.5588,101.1183,6873.24
2026-03-25 11:55:53.754577,750561,,4.4581,100.3256,8839.2
2026-03-25 11:56:54.483768,8007cd,IGO1028 ,3.8389,100.2852,10972.8
2026-03-25 11:56:54.483768,750262,MAS190  ,3.5351,101.1756,5074.92
2026-03-25 11:56:54.483768,750467,AXM826  ,3.6871,101.0923,7330.44
2026-03-25 11:56:54.483768,750561,,4.4581,100.3256,8839.2
2026-03-25 11:57:55.239134,750262,MAS190  ,3.6344,101.1381,5448.3
2026-03-25 11:57:55.239134,750467,AXM826  ,3.7324,101.0831,7475.22
2026-03-25 11:57:55.239134,750561,,4.4581,100.3256,8839.2
2026-03-25 11:58:55.998156,750262,MAS190  ,3.6847,101.1196,5638.8
2026-03-25 11:58:55.998156,76b441,SIA142  ,3.5448,101.62,10363.2
2026-03-25 11:58:55.998156,750467,AXM826  ,3.7324,101.0831,7475.22
2026-03-25 11:58:55.998156,750561,,4.4581,100.3256,8839.2
2026-03-25 11:59:56.745026,750262,MAS190  ,3.6847,101.1196,5638.8
2026-03-25 11:59:56.745026,76b441,SIA142  ,3.616,101.5138,10126.98
2026-03-25 11:59:56.745026,750467,AXM826  ,3.7324,101.0831,7475.22
2026-03-25 11:59:56.745026,750561,,4.4581,100.3256,8839.2
2026-03-25 12:00:57.517980,750262,MAS190  ,3.6847,101.1196,5638.8
2026-03-25 12:00:57.517980,76b441,SIA142  ,3.6861,101.4191,9837.42
2026-03-25 12:00:57.517980,750467,AXM826  ,3.7324,101.0831,7475.22
2026-03-25 12:01:58.283805,780a71,HKE716  ,3.5595,101.4569,2773.68
2026-03-25 12:01:58.283805,750262,MAS190  ,3.6847,101.1196,5638.8
2026-03-25 12:01:58.283805,76cd77,SIA424  ,3.5032,100.5354,11582.4
2026-03-25 12:01:58.283805,76b441,SIA142  ,3.6933,101.4094,9806.94
2026-03-25 12:01:58.283805,750467,AXM826  ,3.7324,101.0831,7475.22
2026-03-25 12:01:58.283805,750561,,3.72,100.5329,8595.36
2026-03-25 12:02:59.014774,780a71,HKE716  ,3.5595,101.4569,2773.68
2026-03-25 12:02:59.014774,750262,MAS190  ,3.6847,101.1196,5638.8
2026-03-25 12:02:59.014774,76cd77,SIA424  ,3.5032,100.5354,11582.4
2026-03-25 12:02:59.014774,76b441,SIA142  ,3.6933,101.4094,9806.94
2026-03-25 12:02:59.014774,750561,AXM6315 ,3.6226,100.6082,8427.72
2026-03-25 12:03:59.760186,76cd77,SIA424  ,3.7392,100.2771,11582.4
2026-03-25 12:03:59.760186,76b441,SIA142  ,3.6933,101.4094,9806.94
2026-03-25 12:03:59.760186,750561,AXM6315 ,3.5294,100.6806,8267.7
2026-03-25 12:05:00.505616,75027e,AXM888  ,3.5496,101.5214,6507.48
2026-03-25 12:05:00.505616,76cd77,SIA424  ,3.8593,100.1454,11582.4
2026-03-25 12:05:00.505616,76b441,SIA142  ,3.6933,101.4094,9806.94
2026-03-25 12:06:01.277302,75027e,AXM888  ,3.6133,101.4885,6812.28
2026-03-25 12:06:01.277302,76cd77,SIA424  ,3.8713,100.1323,11582.4
2026-03-25 12:06:01.277302,76b441,SIA142  ,3.6933,101.4094,9806.94
2026-03-25 12:07:02.050495,750239,AXM6015 ,3.676,100.5086,7528.56
2026-03-25 12:07:02.050495,75027e,AXM888  ,3.6831,101.4528,7071.36
2026-03-25 12:07:02.050495,76cd77,SIA424  ,3.8713,100.1323,11582.4
2026-03-25 12:07:02.050495,7503bf,AXM6322 ,3.5833,101.0272,7909.56
2026-03-25 12:08:02.866769,750239,AXM6015 ,3.5145,100.5462,7132.32
2026-03-25 12:08:02.866769,75027e,AXM888  ,3.6831,101.4528,7071.36
2026-03-25 12:08:02.866769,76cd77,SIA424  ,3.8713,100.1323,11582.4
2026-03-25 12:08:02.866769,7503bf,AXM6322 ,3.6789,100.9752,7917.18
2026-03-25 12:09:03.600817,75027e,AXM888  ,3.6831,101.4528,7071.36
2026-03-25 12:09:03.600817,76cd77,SIA424  ,3.8713,100.1323,11582.4
2026-03-25 12:09:03.600817,7503bf,AXM6322 ,3.784,100.9136,7924.8
2026-03-25 12:09:03.600817,800af4,IGO1003 ,3.7751,100.2688,10058.4
2026-03-25 12:10:04.349200,750109,AXM841  ,3.5828,101.7937,6553.2
2026-03-25 12:10:04.349200,75027e,AXM888  ,3.6831,101.4528,7071.36
2026-03-25 12:10:04.349200,76cd77,SIA424  ,3.8713,100.1323,11582.4
2026-03-25 12:10:04.349200,7503bf,AXM6322 ,3.875,100.8601,7924.8
2026-03-25 12:10:04.349200,800af4,IGO1003 ,3.6973,100.3482,10058.4
2026-03-25 12:11:05.099259,89644d,,3.7863,100.2577,11277.6
2026-03-25 12:11:05.099259,75027e,AXM888  ,3.6831,101.4528,7071.36
2026-03-25 12:11:05.099259,7503bf,AXM6322 ,3.9887,100.7935,7932.42
2026-03-25 12:11:05.099259,800af4,IGO1003 ,3.6267,100.4201,10058.4
2026-03-25 12:12:05.852983,89644d,UAE352  ,3.6901,100.3558,11277.6
2026-03-25 12:12:05.852983,7503bf,AXM6322 ,4.0887,100.7348,7932.42
2026-03-25 12:13:06.612701,89644d,UAE352  ,3.6269,100.4202,11277.6
2026-03-25 12:13:06.612701,7503c8,AXM141  ,3.5099,101.7919,7094.22
2026-03-25 12:13:06.612701,7503bf,AXM6322 ,4.1064,100.7245,7932.42
2026-03-25 12:14:07.413184,7503bf,AXM6322 ,4.1064,100.7245,7932.42
2026-03-25 12:15:08.151580,76b450,,3.7173,101.2135,10668
2026-03-25 12:15:08.151580,750463,AXM91   ,3.5006,100.8652,7650.48
2026-03-25 12:15:08.151580,7503bf,AXM6322 ,4.1064,100.7245,7932.42
2026-03-25 12:16:08.952012,76b450,SIA735  ,3.6051,101.2721,10668
2026-03-25 12:16:08.952012,750463,AXM91   ,3.5821,100.7861,8077.2
2026-03-25 12:16:08.952012,750450,AXM5325 ,3.8028,101.7232,11193.78
2026-03-25 12:16:08.952012,7503bf,AXM6322 ,4.1064,100.7245,7932.42
2026-03-25 12:17:09.707792,750463,AXM91   ,3.6619,100.6819,8503.92
2026-03-25 12:17:09.707792,750450,AXM5325 ,3.8885,101.62,10881.36
2026-03-25 12:17:09.707792,7503bf,AXM6322 ,4.1064,100.7245,7932.42
2026-03-25 12:18:10.433637,750463,AXM91   ,3.7273,100.5922,8862.06
2026-03-25 12:18:10.433637,750450,AXM5325 ,3.9624,101.5297,10599.42
2026-03-25 12:19:11.192004,750463,AXM91   ,3.7934,100.5014,9212.58
2026-03-25 12:19:11.192004,750450,AXM5325 ,4.0285,101.449,10347.96
2026-03-25 12:20:11.998364,750463,AXM91   ,3.8597,100.4103,9441.18
2026-03-25 12:20:11.998364,750450,AXM5325 ,4.1008,101.3607,9806.94
2026-03-25 12:21:12.751871,750463,AXM91   ,3.8925,100.3652,9578.34
2026-03-25 12:21:12.751871,750450,AXM5325 ,4.1008,101.3607,9806.94
2026-03-25 12:22:13.496061,801819,IGO1014 ,3.7027,101.7617,10363.2
2026-03-25 12:22:13.496061,750220,MAS791  ,3.5241,101.4911,6096
2026-03-25 12:22:13.496061,750463,AXM91   ,3.8925,100.3652,9578.34
2026-03-25 12:22:13.496061,750450,AXM5325 ,4.2533,101.1741,8656.32
2026-03-25 12:23:14.292281,801819,IGO1014 ,3.815,101.6947,10363.2
2026-03-25 12:23:14.292281,75020f,MAS175  ,3.9454,100.8601,8290.56
2026-03-25 12:23:14.292281,750463,AXM91   ,3.8925,100.3652,9578.34
2026-03-25 12:23:14.292281,750450,AXM5325 ,4.2533,101.1741,8656.32
2026-03-25 12:24:15.071928,801819,IGO1014 ,3.9248,101.6293,10363.2
2026-03-25 12:24:15.071928,8017e5,IGO1327 ,3.5438,100.716,10370.82
2026-03-25 12:24:15.071928,75020f,MAS175  ,3.9279,100.8962,8183.88
2026-03-25 12:24:15.071928,750463,AXM91   ,3.8925,100.3652,9578.34
2026-03-25 12:24:15.071928,750450,AXM5325 ,4.2533,101.1741,8656.32
2026-03-25 12:25:15.851208,801819,IGO1014 ,4.0284,101.5673,10363.2
2026-03-25 12:25:15.851208,8017e5,IGO1327 ,3.6461,100.5892,10363.2
2026-03-25 12:25:15.851208,7500e4,,3.7726,100.4866,7818.12
2026-03-25 12:25:15.851208,75020f,MAS175  ,3.9279,100.8962,8183.88
2026-03-25 12:25:15.851208,750463,AXM91   ,3.8925,100.3652,9578.34
2026-03-25 12:25:15.851208,750450,AXM5325 ,4.2533,101.1741,8656.32
2026-03-25 12:26:16.591072,801819,IGO1014 ,4.1404,101.5007,10370.82
2026-03-25 12:26:16.591072,8017e5,IGO1327 ,3.7248,100.4916,10355.58
2026-03-25 12:26:16.591072,7500e4,AXM6133 ,3.6561,100.5585,7459.98
2026-03-25 12:26:16.591072,75020f,MAS175  ,3.9279,100.8962,8183.88
2026-03-25 12:26:16.591072,750450,AXM5325 ,4.2533,101.1741,8656.32
2026-03-25 12:27:17.321438,801819,IGO1014 ,4.2508,101.4347,10363.2
2026-03-25 12:27:17.321438,8017e5,IGO1327 ,3.8001,100.3984,10355.58
2026-03-25 12:27:17.321438,7500e4,AXM6133 ,3.5914,100.6108,7261.86
